id,createdTime,fields.Temp Max,fields.Viento,fields.Lluvia,fields.Tiempo,fields.Temp Min,fields.Ubicacion,fields.Fecha
recFqRXkokQfnL6iy,2024-01-10T18:09:22.000Z,25,11,0.0,Cielos tormentosos en las aproximaciones,14,Madrid,29 de abril 2019
recFr1zd6y8DQVNBH,2024-01-10T18:07:53.000Z,17,22,0.0,Parcialmente nublado,12,Málaga,16 de diciembre 2021
recFrI0ipHVSfdeSc,2024-01-10T18:06:20.000Z,27,11,0.0,Parcialmente nublado,21,Málaga,27 de julio 2021
recFsGhe3gpgHr8jQ,2024-01-10T18:12:03.000Z,9,25,0.0,Cielo cubierto,6,Madrid,29 de diciembre 2022
recFsuaACYSlhMHqG,2024-01-10T18:07:02.000Z,27,7,0.0,Despejado,22,Málaga,29 de septiembre 2019
recFtzYh8L6K3kZed,2024-01-10T18:08:04.000Z,16,6,0.0,Cielo cubierto,7,Madrid,1 de enero 2022
recFw4D5Tmq6pCRfJ,2024-01-10T18:13:18.000Z,17,24,0.3,Lluvia moderada a intervalos,9,A Coruña,22 de abril 2023
recFwWjuD1OGACBrN,2024-01-10T18:08:35.000Z,15,17,0.0,Parcialmente nublado,10,Madrid,16 de febrero 2020
recFweiUvo1Z3l4Se,2024-01-10T18:04:44.000Z,16,11,10.6,Lluvias con tormenta fuertes o moderadas en la región,13,Málaga,7 de marzo 2021
recFwihBPHUf3LKY1,2024-01-10T18:10:11.000Z,30,28,0.0,Parcialmente nublado,24,Madrid,12 de julio 2021
recFywelEpglky93T,2024-01-10T18:10:19.000Z,35,20,0.0,Despejado,19,Madrid,26 de julio 2023
recFzACfPinck9vgS,2024-01-10T18:06:32.000Z,30,10,0.0,Parcialmente nublado,23,Málaga,15 de agosto 2023
recFzpbd6R5klGjxx,2024-01-10T18:07:29.000Z,20,8,0.0,Parcialmente nublado,17,Málaga,10 de noviembre 2020
recFzxb6wwmqtywSi,2024-01-10T18:13:49.000Z,14,47,22.5,Lluvia moderada,11,A Coruña,6 de junio 2019
recG0W2KRKnhTeg37,2024-01-10T18:04:02.000Z,19,10,0.0,Despejado,12,Málaga,4 de enero 2023
recG1j1vLeHjN5cld,2024-01-10T18:09:06.000Z,22,19,0.0,Despejado,4,Madrid,5 de abril 2023
recG2H6vRMYT38IUU,2024-01-10T18:08:56.000Z,21,13,0.0,Despejado,9,Madrid,21 de marzo 2023
recG3FVoc8rDmSjIS,2024-01-10T18:09:44.000Z,21,23,5.1,Ligeras precipitaciones,15,Madrid,1 de junio 2023
recG3uVVzUSuo7yok,2024-01-10T18:14:28.000Z,24,23,0.0,Parcialmente nublado,17,A Coruña,3 de agosto 2022
recG42XJIa9YSIXsC,2024-01-10T18:12:12.000Z,13,22,0.0,Nublado,9,A Coruña,12 de enero 2023
recG4MUK0KOq5hPLs,2024-01-10T18:08:26.000Z,8,31,0.2,Lluvia moderada a intervalos,3,Madrid,2 de febrero 2019
recG4wNROgdKWAWL7,2024-01-10T18:11:59.000Z,13,15,0.0,Neblina,8,Madrid,23 de diciembre 2022
recG58Up7I2dSTkZo,2024-01-10T18:12:48.000Z,11,27,13.0,Lluvia moderada,8,A Coruña,7 de marzo 2019
recG5CjqcrKlKLwo5,2024-01-10T18:11:07.000Z,28,11,0.0,Despejado,20,Madrid,4 de octubre 2019
recG5TieDeb9wtds0,2024-01-10T18:11:18.000Z,14,15,2.3,Llovizna a intervalos,10,Madrid,22 de octubre 2019
recG5rh17EV72FzbF,2024-01-10T18:05:07.000Z,16,16,0.3,Parcialmente nublado,10,Málaga,9 de abril 2019
recG61LNYhzceYJRZ,2024-01-10T18:05:13.000Z,20,12,0.0,Parcialmente nublado,15,Málaga,18 de abril 2020
recG6DXAx8klVbn6D,2024-01-10T18:05:51.000Z,22,12,0.0,Parcialmente nublado,16,Málaga,13 de junio 2019
recG6s8oTs12L2Hop,2024-01-10T18:13:13.000Z,18,13,0.0,Despejado,9,A Coruña,15 de abril 2022
recG6vLCdjjmnfdJN,2024-01-10T18:12:38.000Z,12,19,0.2,Cielo cubierto,7,A Coruña,19 de febrero 2022
recG72ctAvl32cE8j,2024-01-10T18:08:08.000Z,9,11,0.0,Parcialmente nublado,2,Madrid,8 de enero 2022
recG7GPgfjQZvgzCv,2024-01-10T18:14:21.000Z,20,14,0.0,Parcialmente nublado,15,A Coruña,24 de julio 2020
recG7e8XDoesvljky,2024-01-10T18:07:10.000Z,23,10,0.0,Despejado,20,Málaga,10 de octubre 2019
recG7nLscaCw492N2,2024-01-10T18:14:29.000Z,22,10,0.0,Parcialmente nublado,16,A Coruña,5 de agosto 2020
recG8MmE7bHCMGk9O,2024-01-10T18:14:59.000Z,20,10,1.4,Parcialmente nublado,14,A Coruña,22 de septiembre 2020
recG9lX4IwK62YbrV,2024-01-10T18:06:41.000Z,33,24,0.0,Despejado,26,Málaga,28 de agosto 2020
recGBxNi8IoscDdD9,2024-01-10T18:08:43.000Z,12,19,0.2,Parcialmente nublado,8,Madrid,28 de febrero 2021
recGDRIia26pNZllq,2024-01-10T18:08:04.000Z,16,5,0.0,Despejado,8,Madrid,2 de enero 2022
recGDueUnjlPfyZNK,2024-01-10T18:05:59.000Z,33,10,0.0,Despejado,23,Málaga,25 de junio 2023
recGEJfmn4UNUtXHe,2024-01-10T18:11:07.000Z,30,11,0.3,Despejado,17,Madrid,4 de octubre 2022
recGEykJVya9YpTAg,2024-01-10T18:07:43.000Z,14,7,0.9,Llovizna,11,Málaga,1 de diciembre 2022
recGF1IF6aR1GvbHa,2024-01-10T18:09:24.000Z,24,15,0.0,Parcialmente nublado,13,Madrid,1 de mayo 2022
recGJYAlgeJM1EJNe,2024-01-10T18:10:08.000Z,35,23,0.2,Parcialmente nublado,23,Madrid,9 de julio 2020
recGKqYrQsjdaoZTR,2024-01-10T18:08:56.000Z,15,19,0.0,Despejado,4,Madrid,20 de marzo 2019
recGKzfdsht5O1vC8,2024-01-10T18:13:48.000Z,15,14,0.6,Lluvia moderada a intervalos,11,A Coruña,3 de junio 2021
recGL4CVN9aoJr5hc,2024-01-10T18:06:48.000Z,33,10,0.0,Despejado,25,Málaga,9 de septiembre 2022
recGLSss0K3FHmIOk,2024-01-10T18:14:17.000Z,23,32,0.0,Parcialmente nublado,15,A Coruña,17 de julio 2020
recGLs29hw349BqOg,2024-01-10T18:05:18.000Z,30,12,0.0,Despejado,19,Málaga,26 de abril 2023
recGLukrly3jIKfam,2024-01-10T18:12:47.000Z,12,27,0.0,Parcialmente nublado,5,A Coruña,5 de marzo 2022
recGMPnWFHnLfSU7Q,2024-01-10T18:12:57.000Z,17,10,0.0,Despejado,9,A Coruña,22 de marzo 2019
recGMUp7EPfV6A0Jq,2024-01-10T18:08:31.000Z,9,21,0.0,Parcialmente nublado,1,Madrid,11 de febrero 2023
recGMcKuYR0Bkywhu,2024-01-10T18:13:04.000Z,16,20,0.8,Despejado,10,A Coruña,1 de abril 2019
recGNiYqgdH2d7NaZ,2024-01-10T18:06:21.000Z,33,10,0.0,Parcialmente nublado,25,Málaga,30 de julio 2022
recGPQNdArzkwL9E0,2024-01-10T18:11:13.000Z,24,10,0.0,Parcialmente nublado,15,Madrid,15 de octubre 2021
recGQVoC9iX3VcDDS,2024-01-10T18:04:12.000Z,16,20,0.0,Parcialmente nublado,8,Málaga,20 de enero 2023
recGQbM7fniQNBKHF,2024-01-10T18:08:27.000Z,14,13,0.3,Niebla moderada,8,Madrid,4 de febrero 2021
recGR9qE0hZ8HOYEC,2024-01-10T18:11:13.000Z,21,17,0.0,Parcialmente nublado,14,Madrid,13 de octubre 2020
recGS9W6OD5uA1Ipe,2024-01-10T18:09:09.000Z,19,11,0.7,Lluvia moderada a intervalos,10,Madrid,9 de abril 2021
recGTAPfmt90QPZ3E,2024-01-10T18:13:08.000Z,10,26,21.8,Lluvias fuertes o moderadas,8,A Coruña,6 de abril 2019
recGTRnELt0s3JBWM,2024-01-10T18:05:44.000Z,26,14,0.1,Despejado,19,Málaga,4 de junio 2023
recGULRWWfe25PEtr,2024-01-10T18:08:23.000Z,10,33,1.2,Lluvia moderada a intervalos,8,Madrid,30 de enero 2021
recGV1GUlFcjmsBCQ,2024-01-10T18:06:15.000Z,28,9,0.0,Despejado,23,Málaga,20 de julio 2021
recGV1qx5KT8tAgo5,2024-01-10T18:09:40.000Z,25,19,0.0,Parcialmente nublado,12,Madrid,25 de mayo 2021
recGWRCU2vBxeId0n,2024-01-10T18:13:08.000Z,17,9,0.0,Parcialmente nublado,9,A Coruña,7 de abril 2020
recGXKrSKfLM3P34I,2024-01-10T18:05:28.000Z,19,21,0.5,Lluvia moderada a intervalos,13,Málaga,10 de mayo 2021
recGXoTM8Tnvnnoyf,2024-01-10T18:10:12.000Z,32,21,0.0,Parcialmente nublado,19,Madrid,15 de julio 2021
recGY3azLfQBTEgEF,2024-01-10T18:12:53.000Z,13,23,0.1,Despejado,9,A Coruña,16 de marzo 2019
recGY3cKf7EX61ZG1,2024-01-10T18:14:13.000Z,23,32,0.0,Parcialmente nublado,16,A Coruña,12 de julio 2020
recGYFaoSy463GEid,2024-01-10T18:10:19.000Z,32,20,0.0,Despejado,19,Madrid,25 de julio 2023
recGZZgwnjvQmyYE1,2024-01-10T18:06:36.000Z,30,11,0.2,Lluvia moderada a intervalos,22,Málaga,22 de agosto 2021
recGaVwc979Muy7Mi,2024-01-10T18:09:04.000Z,8,31,25.5,Aguanieve fuerte o moderada,1,Madrid,31 de marzo 2020
recGadaTzl1ZHgcGA,2024-01-10T18:14:22.000Z,19,14,0.9,Ligeras precipitaciones,16,A Coruña,27 de julio 2021
recGblqHZfDqEI9Xy,2024-01-10T18:04:33.000Z,15,9,0.0,Nublado,10,Málaga,18 de febrero 2019
recGbrF9Iop6GYfJ0,2024-01-10T18:15:56.000Z,9,14,21.9,Lluvia moderada,8,A Coruña,16 de diciembre 2019
recGcEU0OeZU5b38g,2024-01-10T18:10:21.000Z,33,16,0.0,Parcialmente nublado,22,Madrid,27 de julio 2021
recGe1D20Q1663L97,2024-01-10T18:11:57.000Z,11,6,0.0,Nublado,6,Madrid,18 de diciembre 2020
recGg1V2fkSRHeYFg,2024-01-10T18:09:27.000Z,26,20,0.0,Nublado,16,Madrid,8 de mayo 2021
recGh6CtkhDwvtH4U,2024-01-10T18:11:38.000Z,8,14,3.3,Ligeras lluvias,4,Madrid,21 de noviembre 2019
recGhEDoeaPm4md1J,2024-01-10T18:12:56.000Z,10,31,0.1,Parcialmente nublado,7,A Coruña,20 de marzo 2021
recGhFKnhS63SgkIn,2024-01-10T18:07:16.000Z,18,18,7.4,Lluvias fuertes o moderadas,15,Málaga,20 de octubre 2019
recGhK3kT3Ub9bt1s,2024-01-10T18:06:03.000Z,33,16,0.0,Parcialmente nublado,24,Málaga,2 de julio 2020
recGhiuFIKudKeM8z,2024-01-10T18:05:04.000Z,19,13,0.1,Lluvia moderada a intervalos,14,Málaga,4 de abril 2021
recGkWez039u9tkOZ,2024-01-10T18:10:34.000Z,28,23,0.0,Parcialmente nublado,23,Madrid,15 de agosto 2020
recGlAQQXzSEzQQNd,2024-01-10T18:07:28.000Z,20,9,3.2,Lluvia moderada a intervalos,15,Málaga,7 de noviembre 2020
recGlWKANxTk71FVc,2024-01-10T18:10:21.000Z,36,21,0.0,Despejado,23,Madrid,28 de julio 2022
recGm3DN022M3PW9a,2024-01-10T18:08:56.000Z,10,27,0.1,Parcialmente nublado,3,Madrid,20 de marzo 2021
recGn0ZAOYvfhrbH2,2024-01-10T18:12:55.000Z,14,25,0.4,Nublado,8,A Coruña,17 de marzo 2020
recGnK5ftf1Aiz7aB,2024-01-10T18:04:18.000Z,14,28,0.5,Lluvia moderada a intervalos,12,Málaga,27 de enero 2022
recGnnqEEABJ4nGuG,2024-01-10T18:04:55.000Z,18,7,0.0,Parcialmente nublado,12,Málaga,23 de marzo 2021
recGnxyj47SE5lPsO,2024-01-10T18:04:36.000Z,17,9,0.0,Cielo cubierto,12,Málaga,24 de febrero 2022
recGodPFWtYM9EMdb,2024-01-10T18:06:04.000Z,31,10,0.0,Despejado,21,Málaga,4 de julio 2022
recGqpDmNBHm7bczb,2024-01-10T18:10:26.000Z,33,22,0.0,Parcialmente nublado,19,Madrid,4 de agosto 2020
recGrFALGVY8eP826,2024-01-10T18:13:04.000Z,11,32,1.2,Ligeras precipitaciones,5,A Coruña,31 de marzo 2020
recGrTC23mdzPqFul,2024-01-10T18:15:49.000Z,14,7,0.1,Cielo cubierto,10,A Coruña,6 de diciembre 2022
recGrVjzirubWKNIx,2024-01-10T18:13:31.000Z,11,21,20.1,Lluvias fuertes o moderadas,9,A Coruña,10 de mayo 2021
recGsEHaaZzdIsgRN,2024-01-10T18:13:17.000Z,17,19,0.0,Despejado,11,A Coruña,21 de abril 2019
recGsh7934BTNFYXy,2024-01-10T18:13:52.000Z,18,11,6.9,Ligeras precipitaciones,14,A Coruña,10 de junio 2023
recGsrz36jeBkzwkM,2024-01-10T18:13:39.000Z,19,13,0.0,Parcialmente nublado,12,A Coruña,22 de mayo 2019
recGt5z5QnzyxiL6T,2024-01-10T18:05:59.000Z,32,16,0.0,Despejado,21,Málaga,25 de junio 2022
recGvEWrS6rT70sFp,2024-01-10T18:05:01.000Z,18,15,0.1,Parcialmente nublado,12,Málaga,30 de marzo 2020
recGw1Cbul8o6iiZ3,2024-01-10T18:08:40.000Z,10,19,0.0,Despejado,1,Madrid,24 de febrero 2023
recGwoVdybTnJmZg9,2024-01-10T18:08:08.000Z,18,9,0.0,Parcialmente nublado,6,Madrid,6 de enero 2019
recGwrhMgRjr8G6we,2024-01-10T18:12:18.000Z,11,22,9.2,Ligeras precipitaciones,9,A Coruña,20 de enero 2019
recGx1eNnWUQusbRQ,2024-01-10T18:06:58.000Z,25,18,0.1,Despejado,20,Málaga,22 de septiembre 2023
recGywUzyacaATwjO,2024-01-10T18:05:32.000Z,21,7,4.3,Intervalos de lluvias ligeras con tomenta en la región,16,Málaga,16 de mayo 2020
recGzWIJypGlx17J6,2024-01-10T18:14:08.000Z,17,17,0.3,Lluvia moderada a intervalos,12,A Coruña,3 de julio 2020
recH019CFU4hm171S,2024-01-10T18:06:48.000Z,33,16,0.0,Parcialmente nublado,22,Málaga,9 de septiembre 2021
recH0IX0Qi7ndCEZ9,2024-01-10T18:06:04.000Z,27,9,0.1,Parcialmente nublado,20,Málaga,3 de julio 2019
recH0K7u6fMxpcJJM,2024-01-10T18:12:11.000Z,8,39,0.3,Ligeras precipitaciones,5,A Coruña,10 de enero 2021
recH1NCYNOrMhdN6V,2024-01-10T18:04:36.000Z,17,8,0.0,Cielo cubierto,13,Málaga,23 de febrero 2022
recH1vg8rSu8aTwNL,2024-01-10T18:05:54.000Z,22,9,0.0,Cielo cubierto,19,Málaga,16 de junio 2019
recH2QkTzeCeKJZeT,2024-01-10T18:07:32.000Z,23,8,0.0,Despejado,16,Málaga,14 de noviembre 2022
recH2TNp06mf7BBro,2024-01-10T18:05:12.000Z,22,15,0.0,Despejado,16,Málaga,15 de abril 2019
recH2VXaW2NnjNE80,2024-01-10T18:13:29.000Z,19,15,0.0,Nublado,12,A Coruña,8 de mayo 2023
recH3ZzY6OC2aVnBE,2024-01-10T18:13:05.000Z,14,30,0.0,Parcialmente nublado,5,A Coruña,2 de abril 2022
recH4Ho5tdqXlMiEL,2024-01-10T18:11:28.000Z,13,29,2.1,Lluvia moderada a intervalos,8,Madrid,5 de noviembre 2019
recH4LE2lioTQOC6r,2024-01-10T18:07:37.000Z,17,29,2.0,Ligeras precipitaciones,16,Málaga,21 de noviembre 2020
recH4dOKm1fxDznC3,2024-01-10T18:13:30.000Z,14,20,32.9,Lluvias con tormenta fuertes o moderadas en la región,11,A Coruña,9 de mayo 2019
recH5eXoCYVj7OujI,2024-01-10T18:07:59.000Z,18,10,0.0,Parcialmente nublado,14,Málaga,23 de diciembre 2020
recH6WxbfeKEepnBn,2024-01-10T18:08:04.000Z,12,17,0.0,Parcialmente nublado,6,Málaga,31 de diciembre 2020
recH6yYl0DNBz80Sl,2024-01-10T18:10:06.000Z,31,17,0.0,Nublado,21,Madrid,4 de julio 2021
recH882gpugPLN3AI,2024-01-10T18:09:21.000Z,13,19,1.0,Ligeras precipitaciones,10,Madrid,28 de abril 2022
recH96mlpreNIqZsm,2024-01-10T18:15:19.000Z,17,18,0.1,Parcialmente nublado,12,A Coruña,22 de octubre 2020
recH9Vkyxj1mI784D,2024-01-10T18:08:52.000Z,19,12,0.0,Parcialmente nublado,8,Madrid,15 de marzo 2021
recH9jcAJ0KuWMWxB,2024-01-10T18:09:26.000Z,31,33,0.0,Cielos tormentosos en las aproximaciones,19,Madrid,4 de mayo 2020
recHAw1jWhzrrSewN,2024-01-10T18:13:24.000Z,17,14,0.0,Parcialmente nublado,10,A Coruña,1 de mayo 2022
recHBF8OrVqDfq8DQ,2024-01-10T18:07:41.000Z,16,12,0.1,Parcialmente nublado,11,Málaga,28 de noviembre 2020
recHCtWLFdQ4D6TpZ,2024-01-10T18:07:36.000Z,16,13,0.0,Cielo cubierto,11,Málaga,19 de noviembre 2019
recHDnAVcwZXiXcjh,2024-01-10T18:10:55.000Z,24,18,38.4,Lluvias torrenciales,18,Madrid,15 de septiembre 2019
recHE7zaUFWM1edcn,2024-01-10T18:10:38.000Z,37,25,0.1,Parcialmente nublado,24,Madrid,23 de agosto 2021
recHEZd6MtuRMjnz9,2024-01-10T18:11:16.000Z,19,7,0.0,Cielo cubierto,12,Madrid,18 de octubre 2020
recHEih2Eg2EfGnSh,2024-01-10T18:12:10.000Z,13,28,9.2,Lluvias fuertes o moderadas,11,A Coruña,8 de enero 2023
recHFKp81J3sCLtqp,2024-01-10T18:15:36.000Z,16,34,3.6,Ligeras precipitaciones,12,A Coruña,16 de noviembre 2022
recHFvuCsEeZ4VbxS,2024-01-10T18:12:43.000Z,13,34,13.5,Lluvia moderada,11,A Coruña,28 de febrero 2020
recHGzNgugAqoc8e9,2024-01-10T18:15:09.000Z,22,9,0.0,Despejado,16,A Coruña,5 de octubre 2023
recHHnItlUrNl0aE8,2024-01-10T18:06:16.000Z,29,10,0.6,Despejado,20,Málaga,22 de julio 2019
recHICBcCql0JSLim,2024-01-10T18:05:57.000Z,27,14,0.3,Lluvia moderada a intervalos,22,Málaga,24 de junio 2020
recHJFBDgmTPDtuhe,2024-01-10T18:08:47.000Z,9,17,1.4,Llovizna,6,Madrid,6 de marzo 2023
recHJVYa0vh3TOMs1,2024-01-10T18:12:09.000Z,12,9,0.0,Cielo cubierto,7,A Coruña,6 de enero 2022
recHKAzBOO1tZjuD8,2024-01-10T18:12:01.000Z,11,42,4.3,Ligeras lluvias,8,Madrid,25 de diciembre 2021
recHKX7uq2MYftC0H,2024-01-10T18:05:55.000Z,26,15,0.1,Parcialmente nublado,19,Málaga,18 de junio 2021
recHKr0QVVrcEq2S5,2024-01-10T18:09:59.000Z,40,45,1.8,Lluvia moderada a intervalos,25,Madrid,25 de junio 2023
recHLneu5TsZ1ZQ83,2024-01-10T18:15:15.000Z,15,19,3.6,Ligeras precipitaciones,11,A Coruña,15 de octubre 2020
recHMPLrIGBuPYjPg,2024-01-10T18:11:03.000Z,27,14,0.0,Parcialmente nublado,17,Madrid,29 de septiembre 2021
recHNAf6quzknHwFi,2024-01-10T18:04:58.000Z,21,10,0.0,Cielo cubierto,13,Málaga,26 de marzo 2021
recHNX9pVhPHhyM24,2024-01-10T18:15:09.000Z,16,19,3.2,Ligeras precipitaciones,12,A Coruña,5 de octubre 2020
recHNZPL5jDyyO46l,2024-01-10T18:15:40.000Z,15,7,0.0,Parcialmente nublado,10,A Coruña,23 de noviembre 2020
recHNsm4u8ris0FXo,2024-01-10T18:09:26.000Z,25,13,0.0,Despejado,10,Madrid,6 de mayo 2022
recHO4M6xLdugrjtD,2024-01-10T18:08:40.000Z,19,5,0.0,Cielo cubierto,10,Madrid,23 de febrero 2019
recHOU2irTZl2JygF,2024-01-10T18:12:15.000Z,14,10,0.0,Cielo cubierto,8,A Coruña,15 de enero 2019
recHOoIp2ZrJjuhhx,2024-01-10T18:13:03.000Z,14,14,0.1,Neblina,10,A Coruña,29 de marzo 2022
recHP0ZPLcg19bgOL,2024-01-10T18:13:22.000Z,18,16,0.0,Despejado,9,A Coruña,28 de abril 2019
recHRAvIIY9fVNpTk,2024-01-10T18:06:08.000Z,33,10,0.0,Despejado,24,Málaga,9 de julio 2023
recHRFfl9aVaGO1wY,2024-01-10T18:11:22.000Z,22,11,0.0,Parcialmente nublado,15,Madrid,28 de octubre 2019
recHSOjvawbDg9sWY,2024-01-10T18:04:39.000Z,16,23,0.0,Despejado,9,Málaga,27 de febrero 2023
recHTEm82hblR2qev,2024-01-10T18:06:52.000Z,26,10,1.5,Periodos de lluvia moderada,22,Málaga,14 de septiembre 2020
recHTMuVxGTIGcmb5,2024-01-10T18:07:33.000Z,23,8,0.0,Parcialmente nublado,17,Málaga,16 de noviembre 2023
recHV0paEFn02gqVD,2024-01-10T18:05:17.000Z,27,11,0.0,Despejado,17,Málaga,24 de abril 2023
recHVmiQm755FP13P,2024-01-10T18:14:42.000Z,22,10,0.0,Parcialmente nublado,17,A Coruña,26 de agosto 2021
recHXXUHEsy70cMp3,2024-01-10T18:04:07.000Z,12,13,0.7,Ligeras precipitaciones,10,Málaga,11 de enero 2019
recHXoyk5b6lV8BT6,2024-01-10T18:11:00.000Z,23,25,0.4,Lluvia moderada a intervalos,17,Madrid,23 de septiembre 2020
recHZK09HCeLWStbb,2024-01-10T18:05:21.000Z,20,9,0.0,Despejado,14,Málaga,29 de abril 2019
recHZLSTo9uPBl2Nw,2024-01-10T18:11:26.000Z,12,34,0.9,Ligeras precipitaciones,7,Madrid,3 de noviembre 2023
recHZfTC1dcB3Eptr,2024-01-10T18:05:48.000Z,24,11,0.1,Lluvia moderada a intervalos,19,Málaga,9 de junio 2020
recHa4tamX8Kz0HV2,2024-01-10T18:07:52.000Z,17,8,0.0,Despejado,12,Málaga,13 de diciembre 2021
recHcIswYWJdJA2TE,2024-01-10T18:10:12.000Z,43,23,0.0,Despejado,27,Madrid,14 de julio 2022
recHcQpVeeOEEONps,2024-01-10T18:13:18.000Z,11,20,11.3,Ligeras precipitaciones,8,A Coruña,23 de abril 2019
recHcstak1jXDqrRL,2024-01-10T18:09:49.000Z,23,26,3.1,Ligeras precipitaciones,14,Madrid,9 de junio 2023
recHdDkY4EGQJFwEm,2024-01-10T18:13:03.000Z,18,10,1.4,Lluvia moderada a intervalos,12,A Coruña,30 de marzo 2021
recHdPfELuy4JWjF5,2024-01-10T18:06:11.000Z,26,11,0.0,Parcialmente nublado,21,Málaga,14 de julio 2021
recHdXgNhCunosadM,2024-01-10T18:15:52.000Z,12,11,0.3,Ligeras precipitaciones,10,A Coruña,9 de diciembre 2019
recHeyTX0paGsAEjl,2024-01-10T18:13:50.000Z,14,18,0.3,Nublado,11,A Coruña,7 de junio 2020
recHf5QehBRDMvhaN,2024-01-10T18:08:14.000Z,7,3,0.0,Parcialmente nublado,1,Madrid,14 de enero 2021
recHgPJljYTvXcJZk,2024-01-10T18:07:24.000Z,22,31,0.8,Llovizna,16,Málaga,2 de noviembre 2023
recHh4RcmWdgk5aqs,2024-01-10T18:04:18.000Z,15,14,0.0,Parcialmente nublado,9,Málaga,27 de enero 2020
recHhBvQijCm6P4L5,2024-01-10T18:08:27.000Z,19,5,0.0,Parcialmente nublado,12,Madrid,3 de febrero 2020
recHjWwxKZGfnXbcU,2024-01-10T18:15:49.000Z,14,17,0.0,Despejado,9,A Coruña,7 de diciembre 2022
recHk4uZxC0HCjQu8,2024-01-10T18:09:06.000Z,13,21,0.0,Parcialmente nublado,4,Madrid,4 de abril 2019
recHknwONKlAH4KvL,2024-01-10T18:13:00.000Z,15,20,0.0,Nublado,9,A Coruña,25 de marzo 2022
recHlCAumo0Yy6XRO,2024-01-10T18:09:04.000Z,16,11,0.2,Parcialmente nublado,6,Madrid,1 de abril 2019
recHlHBIEwSWDSSsb,2024-01-10T18:13:18.000Z,14,11,0.0,Parcialmente nublado,9,A Coruña,23 de abril 2020
recHlREBp1jq4uwVh,2024-01-10T18:08:16.000Z,8,15,7.6,Lluvia moderada,6,Madrid,18 de enero 2020
recHllaMts2Pep4h0,2024-01-10T18:07:46.000Z,16,15,0.1,Lluvia moderada a intervalos,12,Málaga,4 de diciembre 2019
recHloFyRViGXBsFJ,2024-01-10T18:06:53.000Z,26,12,0.3,Parcialmente nublado,21,Málaga,16 de septiembre 2023
recHm6zgpDU6RGjqQ,2024-01-10T18:10:10.000Z,41,10,0.0,Despejado,24,Madrid,11 de julio 2019
recHmEXz898Si5bNh,2024-01-10T18:06:33.000Z,30,18,0.0,Despejado,23,Málaga,16 de agosto 2020
recHmwSkWnL5YHUZc,2024-01-10T18:14:18.000Z,25,29,0.0,Nublado,16,A Coruña,21 de julio 2022
recHo77rSg5iUS8yX,2024-01-10T18:14:25.000Z,26,19,3.0,Ligeras lluvias,16,A Coruña,1 de agosto 2023
recHp2eJ59xSNp5p9,2024-01-10T18:05:56.000Z,31,13,0.0,Despejado,21,Málaga,22 de junio 2023
recHrIOAnwUmtq7js,2024-01-10T18:08:06.000Z,13,10,0.0,Despejado,5,Madrid,3 de enero 2023
recHrroBHarSd4Whi,2024-01-10T18:12:14.000Z,12,9,0.0,Parcialmente nublado,7,A Coruña,15 de enero 2021
recHryIudnQQCQvWS,2024-01-10T18:04:58.000Z,15,18,0.0,Despejado,12,Málaga,27 de marzo 2019
recHu5rTSThKmDa4s,2024-01-10T18:08:56.000Z,8,20,11.7,Lluvia moderada,8,Madrid,21 de marzo 2022
recHv33s1AlWFyus8,2024-01-10T18:04:29.000Z,19,18,0.0,Parcialmente nublado,12,Málaga,13 de febrero 2021
recHvXpa6GEIf9XEU,2024-01-10T18:04:08.000Z,17,11,0.0,Despejado,11,Málaga,14 de enero 2019
recHvawxlOw2iA2TW,2024-01-10T18:11:36.000Z,9,19,0.0,Parcialmente nublado,4,Madrid,16 de noviembre 2019
recHvjoJNZH8tSa3w,2024-01-10T18:11:05.000Z,26,22,0.0,Parcialmente nublado,18,Madrid,2 de octubre 2021
recHwp7WdJVuJuXXo,2024-01-10T18:11:36.000Z,14,21,0.0,Despejado,7,Madrid,17 de noviembre 2021
recHx29nVSRzVzKTt,2024-01-10T18:07:40.000Z,17,18,2.0,Parcialmente nublado,10,Málaga,25 de noviembre 2021
recHxA64020205ETs,2024-01-10T18:13:45.000Z,19,10,1.4,Llovizna,14,A Coruña,31 de mayo 2022
recHxLsxUU8xt2fBx,2024-01-10T18:09:12.000Z,16,14,15.9,Lluvia moderada,10,Madrid,12 de abril 2020
recHyN7FdAAdWSTxr,2024-01-10T18:09:05.000Z,21,29,0.0,Parcialmente nublado,6,Madrid,4 de abril 2023
recHzVyESQKHKKkzR,2024-01-10T18:06:47.000Z,27,10,0.0,Despejado,22,Málaga,6 de septiembre 2023
recI0GXclgkSOGjbr,2024-01-10T18:10:00.000Z,28,25,0.0,Parcialmente nublado,23,Madrid,26 de junio 2020
recI0dbQ1d1Lz9yoc,2024-01-10T18:05:57.000Z,25,11,0.0,Parcialmente nublado,20,Málaga,23 de junio 2021
recI0zziTjja7mRsl,2024-01-10T18:05:21.000Z,24,10,0.0,Despejado,15,Málaga,1 de mayo 2022
recI2CIAf3SFGoILh,2024-01-10T18:06:01.000Z,28,9,0.0,Parcialmente nublado,22,Málaga,30 de junio 2020
recI2FNtbW52spwOM,2024-01-10T18:10:52.000Z,26,15,2.7,Lluvia moderada a intervalos,19,Madrid,11 de septiembre 2023
recI4ghC2REuoqU17,2024-01-10T18:09:37.000Z,26,31,1.0,Parcialmente nublado,12,Madrid,22 de mayo 2023
